filename,width,height,class,xmin,ymin,xmax,ymax
A_blue_image81.jpg,320,320,A,66,174,286,216
A_blue_image82.jpg,320,320,A,49,123,262,186
A_blue_image83.jpg,320,320,A,4,99,319,197
A_blue_image84.jpg,320,320,A,145,151,317,201
A_blue_image85.jpg,320,320,A,61,162,285,234
A_blue_image86.jpg,320,320,A,49,203,270,246
A_blue_image88.jpg,320,320,A,79,144,264,204
A_blue_image89.jpg,320,320,A,21,160,294,247
A_blue_image9.jpg,320,320,A,114,146,296,196
A_blue_image90.jpg,320,320,A,127,158,260,204
A_blue_image93.jpg,320,320,A,90,77,223,127
A_blue_image94.jpg,320,320,A,3,149,320,262
A_blue_image95.jpg,320,320,A,156,163,320,235
A_blue_image96.jpg,320,320,A,80,143,272,194
A_blue_image97.jpg,320,320,A,59,141,251,202
A_blue_image98.jpg,320,320,A,114,167,245,218
A_blue_image99.jpg,320,320,A,104,157,247,225
A_green_image0.jpg,320,320,A,13,130,319,236
A_green_image1.jpg,320,320,A,110,183,248,243
A_green_image10.jpg,320,320,A,3,149,257,217
A_green_image100.jpg,320,320,A,32,139,238,225
A_green_image101.jpg,320,320,A,64,235,229,298
A_green_image102.jpg,320,320,A,74,154,243,206
A_green_image104.jpg,320,320,A,25,146,216,209
A_green_image105.jpg,320,320,A,15,179,247,257
A_green_image107.jpg,320,320,A,13,128,320,228
A_green_image108.jpg,320,320,A,42,157,278,243
A_green_image109.jpg,320,320,A,15,122,170,194
A_green_image11.jpg,320,320,A,107,197,230,261
A_green_image110.jpg,320,320,A,60,163,185,214
A_green_image111.jpg,320,320,A,64,212,248,278
A_green_image113.jpg,320,320,A,93,198,228,247
A_green_image115.jpg,320,320,A,45,137,214,193
A_green_image116.jpg,320,320,A,2,125,299,212
A_green_image117.jpg,320,320,A,3,102,318,243
A_green_image118.jpg,320,320,A,130,163,311,228
A_green_image119.jpg,320,320,A,86,185,210,227
A_green_image120.jpg,320,320,A,136,166,251,232
A_green_image121.jpg,320,320,A,102,197,238,268
A_green_image122.jpg,320,320,A,125,156,244,197
A_green_image123.jpg,320,320,A,51,29,289,110
A_green_image125.jpg,320,320,A,9,143,128,214
A_green_image126.jpg,320,320,A,47,137,235,192
A_green_image128.jpg,320,320,A,111,169,320,237
A_green_image129.jpg,320,320,A,52,175,269,227
A_green_image13.jpg,320,320,A,65,153,253,217
A_green_image130.jpg,320,320,A,93,125,286,190
A_green_image131.jpg,320,320,A,100,157,242,200
A_green_image133.jpg,320,320,A,79,201,207,251
A_green_image135.jpg,320,320,A,60,131,249,189
A_green_image136.jpg,320,320,A,58,169,250,234
A_green_image137.jpg,320,320,A,23,183,208,259
A_green_image138.jpg,320,320,A,28,150,294,256
A_green_image139.jpg,320,320,A,108,261,217,316
A_green_image140.jpg,320,320,A,33,145,274,197
A_green_image141.jpg,320,320,A,10,158,312,224
A_green_image144.jpg,320,320,A,9,88,320,199
A_green_image145.jpg,320,320,A,103,196,246,250
A_green_image147.jpg,320,320,A,22,130,301,236
A_green_image148.jpg,320,320,A,73,165,246,234
A_green_image15.jpg,320,320,A,63,189,224,263
A_green_image151.jpg,320,320,A,43,178,138,237
A_green_image152.jpg,320,320,A,21,162,289,240
A_green_image153.jpg,320,320,A,111,175,287,234
A_green_image155.jpg,320,320,A,11,136,288,233
A_green_image157.jpg,320,320,A,5,126,315,216
A_green_image160.jpg,320,320,A,90,190,214,272
A_green_image161.jpg,320,320,A,107,168,231,226
A_green_image162.jpg,320,320,A,168,192,282,257
A_green_image163.jpg,320,320,A,83,199,239,250
A_green_image164.jpg,320,320,A,28,131,318,219
A_green_image165.jpg,320,320,A,33,166,284,249
A_green_image166.jpg,320,320,A,64,170,281,239
A_green_image167.jpg,320,320,A,4,119,299,216
A_green_image168.jpg,320,320,A,98,168,239,224
A_green_image17.jpg,320,320,A,47,200,205,269
A_green_image171.jpg,320,320,A,1,170,226,274
A_green_image172.jpg,320,320,A,66,191,246,270
A_green_image173.jpg,320,320,A,1,105,319,206
A_green_image174.jpg,320,320,A,35,138,223,193
A_green_image175.jpg,320,320,A,1,116,312,201
A_green_image176.jpg,320,320,A,150,191,261,245
A_green_image177.jpg,320,320,A,63,206,234,258
A_green_image178.jpg,320,320,A,91,180,211,218
A_green_image18.jpg,320,320,A,78,190,247,236
A_green_image180.jpg,320,320,A,49,131,290,240
A_green_image181.jpg,320,320,A,83,182,282,226
A_green_image182.jpg,320,320,A,121,217,294,271
A_green_image183.jpg,320,320,A,108,130,269,201
A_green_image184.jpg,320,320,A,165,166,287,221
A_green_image186.jpg,320,320,A,84,138,277,192
A_green_image187.jpg,320,320,A,23,147,320,252
A_green_image188.jpg,320,320,A,115,97,288,149
A_green_image189.jpg,320,320,A,69,196,245,252
A_green_image19.jpg,320,320,A,73,196,284,256
A_green_image190.jpg,320,320,A,52,146,272,210
A_green_image191.jpg,320,320,A,96,236,214,285
A_green_image193.jpg,320,320,A,48,181,257,272
A_green_image195.jpg,320,320,A,12,139,320,263
A_green_image196.jpg,320,320,A,78,199,219,253
A_green_image197.jpg,320,320,A,13,126,312,245
A_green_image198.jpg,320,320,A,96,133,206,166
A_green_image20.jpg,320,320,A,142,199,275,254
A_green_image200.jpg,320,320,A,63,141,263,206
A_green_image201.jpg,320,320,A,82,180,242,232
A_green_image202.jpg,320,320,A,70,170,260,227
A_green_image203.jpg,320,320,A,2,195,120,248
A_green_image205.jpg,320,320,A,1,105,318,192
A_green_image207.jpg,320,320,A,76,191,224,255
A_green_image21.jpg,320,320,A,8,171,117,226
A_green_image23.jpg,320,320,A,1,135,196,194
A_green_image24.jpg,320,320,A,24,136,286,215
A_green_image25.jpg,320,320,A,25,135,280,204
A_green_image26.jpg,320,320,A,96,73,233,122
A_green_image27.jpg,320,320,A,93,152,247,192
A_green_image28.jpg,320,320,A,63,161,271,240
A_green_image29.jpg,320,320,A,100,160,227,202
A_green_image3.jpg,320,320,A,66,162,266,220
A_green_image30.jpg,320,320,A,1,142,319,245
A_green_image31.jpg,320,320,A,92,196,253,258
A_green_image33.jpg,320,320,A,110,172,242,213
A_green_image34.jpg,320,320,A,81,195,229,243
A_green_image35.jpg,320,320,A,81,207,233,287
A_green_image37.jpg,320,320,A,82,199,246,246
A_green_image39.jpg,320,320,A,76,169,226,225
A_green_image4.jpg,320,320,A,52,143,290,186
A_green_image40.jpg,320,320,A,53,187,288,252
A_green_image41.jpg,320,320,A,74,209,229,282
A_green_image44.jpg,320,320,A,7,131,319,225
A_green_image45.jpg,320,320,A,81,77,296,140
A_green_image46.jpg,320,320,A,96,181,219,228
A_green_image48.jpg,320,320,A,72,166,267,217
A_green_image49.jpg,320,320,A,1,111,320,217
A_green_image50.jpg,320,320,A,17,131,279,217
A_green_image51.jpg,320,320,A,92,198,232,263
A_green_image52.jpg,320,320,A,16,151,306,220
A_green_image53.jpg,320,320,A,2,166,294,223
A_green_image54.jpg,320,320,A,50,130,267,206
A_green_image55.jpg,320,320,A,88,163,261,213
A_green_image56.jpg,320,320,A,83,187,279,238
A_green_image57.jpg,320,320,A,131,160,268,225
A_green_image58.jpg,320,320,A,73,166,212,219
A_green_image59.jpg,320,320,A,45,137,227,194
A_green_image60.jpg,320,320,A,106,155,286,200
A_green_image61.jpg,320,320,A,26,164,140,223
A_green_image63.jpg,320,320,A,44,219,268,286
A_green_image64.jpg,320,320,A,104,163,255,215
A_green_image65.jpg,320,320,A,26,134,301,227
A_green_image67.jpg,320,320,A,10,138,134,204
A_green_image68.jpg,320,320,A,82,176,234,236
A_green_image7.jpg,320,320,A,80,186,199,230
A_green_image70.jpg,320,320,A,22,156,320,292
A_green_image71.jpg,320,320,A,39,97,320,192
A_green_image72.jpg,320,320,A,78,245,198,301
A_green_image73.jpg,320,320,A,71,164,244,208
A_green_image74.jpg,320,320,A,2,131,319,225
A_green_image75.jpg,320,320,A,56,158,213,203
A_green_image76.jpg,320,320,A,16,152,296,227
A_green_image77.jpg,320,320,A,38,152,283,205
A_green_image78.jpg,320,320,A,35,161,162,214
A_green_image79.jpg,320,320,A,17,179,320,250
A_green_image8.jpg,320,320,A,123,170,288,224
A_green_image80.jpg,320,320,A,3,146,145,190
A_green_image81.jpg,320,320,A,66,174,286,216
A_green_image82.jpg,320,320,A,49,123,262,186
A_green_image83.jpg,320,320,A,4,99,319,197
A_green_image85.jpg,320,320,A,61,162,285,234
A_green_image86.jpg,320,320,A,49,203,270,246
A_green_image87.jpg,320,320,A,70,146,272,212
A_green_image88.jpg,320,320,A,79,144,264,204
A_green_image89.jpg,320,320,A,21,160,294,247
A_green_image9.jpg,320,320,A,114,146,296,196
A_green_image91.jpg,320,320,A,92,80,218,130
A_green_image93.jpg,320,320,A,90,77,223,127
A_green_image94.jpg,320,320,A,3,149,320,262
A_green_image95.jpg,320,320,A,156,163,320,235
A_green_image96.jpg,320,320,A,80,143,272,194
A_green_image97.jpg,320,320,A,59,141,251,202
A_green_image98.jpg,320,320,A,114,167,245,218
A_green_image99.jpg,320,320,A,104,157,247,225
A_grey_image0.jpg,320,320,A,13,130,319,236
A_grey_image1.jpg,320,320,A,110,183,248,243
A_grey_image10.jpg,320,320,A,3,149,257,217
A_grey_image100.jpg,320,320,A,32,139,238,225
A_grey_image102.jpg,320,320,A,74,154,243,206
A_grey_image104.jpg,320,320,A,25,146,216,209
A_grey_image105.jpg,320,320,A,15,179,247,257
A_grey_image107.jpg,320,320,A,13,128,320,228
A_grey_image109.jpg,320,320,A,15,122,170,194
A_grey_image11.jpg,320,320,A,107,197,230,261
A_grey_image110.jpg,320,320,A,60,163,185,214
A_grey_image111.jpg,320,320,A,64,212,248,278
A_grey_image112.jpg,320,320,A,1,108,319,250
A_grey_image114.jpg,320,320,A,27,157,292,239
A_grey_image115.jpg,320,320,A,45,137,214,193
A_grey_image116.jpg,320,320,A,2,125,299,212
A_grey_image117.jpg,320,320,A,3,102,318,243
A_grey_image119.jpg,320,320,A,86,185,210,227
A_grey_image12.jpg,320,320,A,93,161,228,217
A_grey_image121.jpg,320,320,A,102,197,238,268
A_grey_image122.jpg,320,320,A,125,156,244,197
A_grey_image123.jpg,320,320,A,51,29,289,110
A_grey_image124.jpg,320,320,A,70,190,239,273
A_grey_image125.jpg,320,320,A,9,143,128,214
A_grey_image128.jpg,320,320,A,111,169,320,237
A_grey_image129.jpg,320,320,A,52,175,269,227
A_grey_image130.jpg,320,320,A,93,125,286,190
A_grey_image131.jpg,320,320,A,100,157,242,200
A_grey_image132.jpg,320,320,A,42,156,246,231
A_grey_image133.jpg,320,320,A,79,201,207,251
A_grey_image134.jpg,320,320,A,74,179,238,243
A_grey_image135.jpg,320,320,A,60,131,249,189
A_grey_image136.jpg,320,320,A,58,169,250,234
A_grey_image139.jpg,320,320,A,108,261,217,316
A_grey_image14.jpg,320,320,A,28,155,274,245
A_grey_image140.jpg,320,320,A,33,145,274,197
A_grey_image141.jpg,320,320,A,10,158,312,224
A_grey_image142.jpg,320,320,A,18,170,313,230
A_grey_image143.jpg,320,320,A,72,188,226,230
A_grey_image144.jpg,320,320,A,9,88,320,199
A_grey_image145.jpg,320,320,A,103,196,246,250
A_grey_image146.jpg,320,320,A,36,145,290,219
A_grey_image147.jpg,320,320,A,22,130,301,236
A_grey_image148.jpg,320,320,A,73,165,246,234
A_grey_image149.jpg,320,320,A,65,28,268,95
A_grey_image15.jpg,320,320,A,63,189,224,263
A_grey_image150.jpg,320,320,A,5,157,316,254
A_grey_image151.jpg,320,320,A,43,178,138,237
A_grey_image152.jpg,320,320,A,21,162,289,240
A_grey_image154.jpg,320,320,A,2,110,193,175
A_grey_image155.jpg,320,320,A,11,136,288,233
A_grey_image156.jpg,320,320,A,136,184,301,247
A_grey_image157.jpg,320,320,A,5,126,315,216
A_grey_image158.jpg,320,320,A,87,189,200,232
A_grey_image16.jpg,320,320,A,100,155,238,210
A_grey_image160.jpg,320,320,A,90,190,214,272
A_grey_image162.jpg,320,320,A,168,192,282,257
A_grey_image163.jpg,320,320,A,83,199,239,250
A_grey_image164.jpg,320,320,A,28,131,318,219
A_grey_image165.jpg,320,320,A,33,166,284,249
A_grey_image166.jpg,320,320,A,64,170,281,239
A_grey_image167.jpg,320,320,A,4,119,299,216
A_grey_image169.jpg,320,320,A,41,143,228,203
A_grey_image17.jpg,320,320,A,47,200,205,269
A_grey_image170.jpg,320,320,A,103,172,240,228
A_grey_image171.jpg,320,320,A,1,170,226,274
A_grey_image172.jpg,320,320,A,66,191,246,270
A_grey_image173.jpg,320,320,A,1,105,319,206
A_grey_image174.jpg,320,320,A,35,138,223,193
A_grey_image177.jpg,320,320,A,63,206,234,258
A_grey_image178.jpg,320,320,A,91,180,211,218
A_grey_image179.jpg,320,320,A,71,189,242,251
A_grey_image18.jpg,320,320,A,78,190,247,236
A_grey_image180.jpg,320,320,A,49,131,290,240
A_grey_image182.jpg,320,320,A,121,217,294,271
A_grey_image183.jpg,320,320,A,108,130,269,201
A_grey_image184.jpg,320,320,A,165,166,287,221
A_grey_image186.jpg,320,320,A,84,138,277,192
A_grey_image187.jpg,320,320,A,23,147,320,252
A_grey_image188.jpg,320,320,A,115,97,288,149
A_grey_image189.jpg,320,320,A,69,196,245,252
A_grey_image19.jpg,320,320,A,73,196,284,256
A_grey_image190.jpg,320,320,A,52,146,272,210
A_grey_image191.jpg,320,320,A,96,236,214,285
A_grey_image192.jpg,320,320,A,11,114,320,258
A_grey_image194.jpg,320,320,A,21,152,207,221
A_grey_image195.jpg,320,320,A,12,139,320,263
A_grey_image196.jpg,320,320,A,78,199,219,253
A_grey_image197.jpg,320,320,A,13,126,312,245
A_grey_image198.jpg,320,320,A,96,133,206,166
A_grey_image199.jpg,320,320,A,16,128,305,244
A_grey_image2.jpg,320,320,A,85,188,237,253
A_grey_image20.jpg,320,320,A,142,199,275,254
A_grey_image203.jpg,320,320,A,2,195,120,248
A_grey_image204.jpg,320,320,A,33,148,199,217
A_grey_image205.jpg,320,320,A,1,105,318,192
A_grey_image207.jpg,320,320,A,76,191,224,255
A_grey_image22.jpg,320,320,A,73,140,290,208
A_grey_image24.jpg,320,320,A,24,136,286,215
A_grey_image25.jpg,320,320,A,25,135,280,204
A_grey_image27.jpg,320,320,A,93,152,247,192
A_grey_image28.jpg,320,320,A,63,161,271,240
A_grey_image29.jpg,320,320,A,100,160,227,202
A_grey_image30.jpg,320,320,A,1,142,319,245
A_grey_image32.jpg,320,320,A,91,176,320,272
A_grey_image33.jpg,320,320,A,110,172,242,213
A_grey_image35.jpg,320,320,A,81,207,233,287
A_grey_image36.jpg,320,320,A,30,136,266,214
A_grey_image37.jpg,320,320,A,82,199,246,246
A_grey_image38.jpg,320,320,A,40,199,173,249
A_grey_image39.jpg,320,320,A,76,169,226,225
A_grey_image4.jpg,320,320,A,52,143,290,186
A_grey_image40.jpg,320,320,A,53,187,288,252
A_grey_image41.jpg,320,320,A,74,209,229,282
A_grey_image43.jpg,320,320,A,6,160,318,247
A_grey_image44.jpg,320,320,A,7,131,319,225
A_grey_image45.jpg,320,320,A,81,77,296,140
A_grey_image46.jpg,320,320,A,96,181,219,228
A_grey_image47.jpg,320,320,A,77,200,220,261
A_grey_image48.jpg,320,320,A,72,166,267,217
A_grey_image49.jpg,320,320,A,1,111,320,217
A_grey_image5.jpg,320,320,A,73,166,231,226
A_grey_image50.jpg,320,320,A,17,131,279,217
A_grey_image51.jpg,320,320,A,92,198,232,263
A_grey_image52.jpg,320,320,A,16,151,306,220
A_grey_image53.jpg,320,320,A,2,166,294,223
A_grey_image54.jpg,320,320,A,50,130,267,206
A_grey_image55.jpg,320,320,A,88,163,261,213
A_grey_image56.jpg,320,320,A,83,187,279,238
A_grey_image57.jpg,320,320,A,131,160,268,225
A_grey_image58.jpg,320,320,A,73,166,212,219
A_grey_image59.jpg,320,320,A,45,137,227,194
A_grey_image62.jpg,320,320,A,147,167,307,232
A_grey_image63.jpg,320,320,A,44,219,268,286
A_grey_image65.jpg,320,320,A,26,134,301,227
A_grey_image66.jpg,320,320,A,5,92,307,172
A_grey_image67.jpg,320,320,A,10,138,134,204
A_grey_image68.jpg,320,320,A,82,176,234,236
A_grey_image69.jpg,320,320,A,75,192,186,244
A_grey_image7.jpg,320,320,A,80,186,199,230
A_grey_image70.jpg,320,320,A,22,156,320,292
A_grey_image71.jpg,320,320,A,39,97,320,192
A_grey_image72.jpg,320,320,A,78,245,198,301
A_grey_image73.jpg,320,320,A,71,164,244,208
A_grey_image74.jpg,320,320,A,2,131,319,225
A_grey_image76.jpg,320,320,A,16,152,296,227
A_grey_image77.jpg,320,320,A,38,152,283,205
A_grey_image78.jpg,320,320,A,35,161,162,214
A_grey_image80.jpg,320,320,A,3,146,145,190
A_grey_image81.jpg,320,320,A,66,174,286,216
A_grey_image82.jpg,320,320,A,49,123,262,186
A_grey_image84.jpg,320,320,A,145,151,317,201
A_grey_image85.jpg,320,320,A,61,162,285,234
A_grey_image86.jpg,320,320,A,49,203,270,246
A_grey_image87.jpg,320,320,A,70,146,272,212
A_grey_image88.jpg,320,320,A,79,144,264,204
A_grey_image89.jpg,320,320,A,21,160,294,247
A_grey_image90.jpg,320,320,A,127,158,260,204
A_grey_image91.jpg,320,320,A,92,80,218,130
A_grey_image92.jpg,320,320,A,37,159,248,230
A_grey_image93.jpg,320,320,A,90,77,223,127
A_grey_image94.jpg,320,320,A,3,149,320,262
A_grey_image96.jpg,320,320,A,80,143,272,194
A_grey_image98.jpg,320,320,A,114,167,245,218
A_grey_image99.jpg,320,320,A,104,157,247,225
A_red_image0.jpg,320,320,A,13,130,319,236
A_red_image10.jpg,320,320,A,3,149,257,217
A_red_image100.jpg,320,320,A,32,139,238,225
A_red_image101.jpg,320,320,A,64,235,229,298
A_red_image102.jpg,320,320,A,74,154,243,206
A_red_image104.jpg,320,320,A,25,146,216,209
A_red_image105.jpg,320,320,A,15,179,247,257
A_red_image106.jpg,320,320,A,101,181,204,217
A_red_image107.jpg,320,320,A,13,128,320,228
A_red_image108.jpg,320,320,A,42,157,278,243
A_red_image109.jpg,320,320,A,15,122,170,194
A_red_image11.jpg,320,320,A,107,197,230,261
A_red_image110.jpg,320,320,A,60,163,185,214
A_red_image112.jpg,320,320,A,1,108,319,250
A_red_image113.jpg,320,320,A,93,198,228,247
A_red_image115.jpg,320,320,A,45,137,214,193
A_red_image118.jpg,320,320,A,130,163,311,228
A_red_image119.jpg,320,320,A,86,185,210,227
A_red_image12.jpg,320,320,A,93,161,228,217
A_red_image120.jpg,320,320,A,136,166,251,232
A_red_image121.jpg,320,320,A,102,197,238,268
A_red_image123.jpg,320,320,A,51,29,289,110
A_red_image125.jpg,320,320,A,9,143,128,214
A_red_image127.jpg,320,320,A,119,121,314,208
A_red_image128.jpg,320,320,A,111,169,320,237
A_red_image129.jpg,320,320,A,52,175,269,227
A_red_image132.jpg,320,320,A,42,156,246,231
A_red_image133.jpg,320,320,A,79,201,207,251
A_red_image134.jpg,320,320,A,74,179,238,243
A_red_image135.jpg,320,320,A,60,131,249,189
A_red_image136.jpg,320,320,A,58,169,250,234
A_red_image137.jpg,320,320,A,23,183,208,259
A_red_image138.jpg,320,320,A,28,150,294,256
A_red_image14.jpg,320,320,A,28,155,274,245
A_red_image141.jpg,320,320,A,10,158,312,224
A_red_image142.jpg,320,320,A,18,170,313,230
A_red_image143.jpg,320,320,A,72,188,226,230
A_red_image144.jpg,320,320,A,9,88,320,199
A_red_image145.jpg,320,320,A,103,196,246,250
A_red_image146.jpg,320,320,A,36,145,290,219
A_red_image147.jpg,320,320,A,22,130,301,236
A_red_image149.jpg,320,320,A,65,28,268,95
A_red_image15.jpg,320,320,A,63,189,224,263
A_red_image151.jpg,320,320,A,43,178,138,237
A_red_image152.jpg,320,320,A,21,162,289,240
A_red_image153.jpg,320,320,A,111,175,287,234
A_red_image154.jpg,320,320,A,2,110,193,175
A_red_image155.jpg,320,320,A,11,136,288,233
A_red_image156.jpg,320,320,A,136,184,301,247
A_red_image157.jpg,320,320,A,5,126,315,216
A_red_image158.jpg,320,320,A,87,189,200,232
A_red_image159.jpg,320,320,A,94,176,208,221
A_red_image160.jpg,320,320,A,90,190,214,272
A_red_image161.jpg,320,320,A,107,168,231,226
A_red_image162.jpg,320,320,A,168,192,282,257
A_red_image163.jpg,320,320,A,83,199,239,250
A_red_image164.jpg,320,320,A,28,131,318,219
A_red_image165.jpg,320,320,A,33,166,284,249
A_red_image166.jpg,320,320,A,64,170,281,239
A_red_image167.jpg,320,320,A,4,119,299,216
A_red_image168.jpg,320,320,A,98,168,239,224
